-0.162278152,-0.118013565,0.660606445,-3.129659820040615,-0.16269301297963157,3.0536183203520526
-0.394032135,-0.07754993399999999,0.491259003,3.1050495605767745,0.42952045000768146,2.9339244081951525
-0.330154724,0.17828186,0.51880304,-2.887003238383925,0.2931806171895177,-2.977515838859426
-0.29821957400000004,-0.30234082,0.47502313199999996,2.686882669339534,0.2300828108463029,-3.014462661435016
-0.123413445,-0.126751495,0.649588806,3.0877145141136535,-0.07675088876303571,-3.08239270851835
-0.13039395099999998,-0.111180603,0.463876556,-3.1323474874623467,-0.20309363270540826,3.041571255003332
-0.183597046,-0.383018768,0.5200198970000001,3.00167177166568,-0.28953917969144927,2.4192112783516824
-0.232136963,-0.001598817,0.370420319,-3.0801524562503677,-0.0031016071604266227,-2.6070301734160712
-0.39586270100000004,-0.06299595999999999,0.473392303,-2.9402334418285543,0.3502721696179669,-3.096551412822474
-0.292930969,-0.1005942,0.588496521,2.956040627064479,0.16256720964714777,-2.93549328465977
-0.18944561799999998,-0.091271355,0.490994781,2.9293064938871782,-0.08542955592187007,-2.9920223349235937
